x,y,phi
0,-150,-1.5
-14.25,-149.25,-1.5
-13.5,-149.25,-1.5
-12.75,-149.25,-1.5
-12,-149.25,-1.5
-11.25,-149.25,-1.5
-10.5,-149.25,-1.5
-9.75,-149.25,-1.5
-9,-149.25,-1.5
-8.25,-149.25,-1.5
-7.5,-149.25,-1.5
-6.75,-149.25,-1.46357
-6,-149.25,-1.46399
-5.25,-149.25,-1.46432
-4.5,-149.25,-1.46432
-3.75,-149.25,-1.46457
-3,-149.25,-1.46475
-2.25,-149.25,-1.46475
-1.5,-149.25,-1.46485
-0.75,-149.25,-1.46485
0,-149.25,-1.46488
0.75,-149.25,-1.46484
1.5,-149.25,-1.46484
2.25,-149.25,-1.46473
3,-149.25,-1.46473
3.75,-149.25,-1.46455
4.5,-149.25,-1.46429
5.25,-149.25,-1.46429
6,-149.25,-1.46394
6.75,-149.25,-1.46352
7.5,-149.25,-1.5
8.25,-149.25,-1.5
9,-149.25,-1.5
9.75,-149.25,-1.5
10.5,-149.25,-1.5
11.25,-149.25,-1.5
12,-149.25,-1.5
12.75,-149.25,-1.5
13.5,-149.25,-1.5
14.25,-149.25,-1.5
-21,-148.5,-1.5
-20.25,-148.5,-1.5
-19.5,-148.5,-1.5
-18.75,-148.5,-1.5
-18,-148.5,-1.5
-17.25,-148.5,-1.5
-16.5,-148.5,-1.45583
-15.75,-148.5,-1.45741
-15,-148.5,-1.45876
-14.25,-148.5,-1.45876
-13.5,-148.5,-1.45991
-12.75,-148.5,-1.46089
-12,-148.5,-1.46089
-11.25,-148.5,-1.46174
-10.5,-148.5,-1.46174
-9.75,-148.5,-1.46245
-9,-148.5,-1.46306
-8.25,-148.5,-1.46306
-7.5,-148.5,-1.46357
-6.75,-148.5,-1.46357
-6,-148.5,-1.46399
-5.25,-148.5,-1.46432
-4.5,-148.5,-1.46432
-3.75,-148.5,-1.46457
-3,-148.5,-1.46475
-2.25,-148.5,-1.46475
-1.5,-148.5,-1.46485
-0.75,-148.5,-1.46485
0,-148.5,-1.46488
0.75,-148.5,-1.46484
1.5,-148.5,-1.46484
2.25,-148.5,-1.46473
3,-148.5,-1.46473
3.75,-148.5,-1.46455
4.5,-148.5,-1.46429
5.25,-148.5,-1.46429
6,-148.5,-1.46394
6.75,-148.5,-1.46352
7.5,-148.5,-1.46352
8.25,-148.5,-1.463
9,-148.5,-1.463
9.75,-148.5,-1.46238
10.5,-148.5,-1.46165
11.25,-148.5,-1.46165
12,-148.5,-1.46079
12.75,-148.5,-1.46079
13.5,-148.5,-1.45978
14.25,-148.5,-1.45861
15,-148.5,-1.45861
15.75,-148.5,-1.45724
16.5,-148.5,-1.45563
17.25,-148.5,-1.5
18,-148.5,-1.5
18.75,-148.5,-1.5
19.5,-148.5,-1.5
20.25,-148.5,-1.5
21,-148.5,-1.5
-25.5,-147.75,-1.5
-24.75,-147.75,-1.5
-24,-147.75,-1.5
-23.25,-147.75,-1.5
-22.5,-147.75,-1.5
-21.75,-147.75,-1.44576
-21,-147.75,-1.44906
-20.25,-147.75,-1.44906
-19.5,-147.75,-1.45175
-18.75,-147.75,-1.45397
-18,-147.75,-1.45397
-17.25,-147.75,-1.45583
-16.5,-147.75,-1.45583
-15.75,-147.75,-1.45741
-15,-147.75,-1.45876
-14.25,-147.75,-1.45876
-13.5,-147.75,-1.45991
-12.75,-147.75,-1.45991
-12,-147.75,-1.42235
-11.25,-147.75,-1.42235
-10.5,-147.75,-1.42393
-9.75,-147.75,-1.42527
-9,-147.75,-1.42527
-8.25,-147.75,-1.4264
-7.5,-147.75,-1.4264
-6.75,-147.75,-1.42734
-6,-147.75,-1.4281
-5.25,-147.75,-1.4281
-4.5,-147.75,-1.42869
-3.75,-147.75,-1.42869
-3,-147.75,-1.42912
-2.25,-147.75,-1.42941
-1.5,-147.75,-1.42941
-0.75,-147.75,-1.42954
0,-147.75,-1.42954
0.75,-147.75,-1.42954
1.5,-147.75,-1.42938
2.25,-147.75,-1.42938
3,-147.75,-1.42908
3.75,-147.75,-1.42863
4.5,-147.75,-1.42863
5.25,-147.75,-1.42802
6,-147.75,-1.42802
6.75,-147.75,-1.42724
7.5,-147.75,-1.42629
8.25,-147.75,-1.42629
9,-147.75,-1.42513
9.75,-147.75,-1.42513
10.5,-147.75,-1.42377
11.25,-147.75,-1.42216
12,-147.75,-1.42216
12.75,-147.75,-1.45978
13.5,-147.75,-1.45978
14.25,-147.75,-1.45861
15,-147.75,-1.45861
15.75,-147.75,-1.45724
16.5,-147.75,-1.45563
17.25,-147.75,-1.45563
18,-147.75,-1.45372
18.75,-147.75,-1.45372
19.5,-147.75,-1.45145
20.25,-147.75,-1.44869
21,-147.75,-1.44869
21.75,-147.75,-1.44529
22.5,-147.75,-1.5
23.25,-147.75,-1.5
24,-147.75,-1.5
24.75,-147.75,-1.5
25.5,-147.75,-1.5
-29.25,-147,-1.5
-28.5,-147,-1.5
-27.75,-147,-1.5
-27,-147,-1.5
-26.25,-147,-1.4182
-25.5,-147,-1.42887
-24.75,-147,-1.43621
-24,-147,-1.43621
-23.25,-147,-1.44161
-22.5,-147,-1.44161
-21.75,-147,-1.44576
-21,-147,-1.44906
-20.25,-147,-1.44906
-19.5,-147,-1.45175
-18.75,-147,-1.40528
-18,-147,-1.4094
-17.25,-147,-1.4094
-16.5,-147,-1.41287
-15.75,-147,-1.41582
-15,-147,-1.41582
-14.25,-147,-1.41834
-13.5,-147,-1.41834
-12.75,-147,-1.4205
-12,-147,-1.42235
-11.25,-147,-1.42235
-10.5,-147,-1.42393
-9.75,-147,-1.42393
-9,-147,-1.42527
-8.25,-147,-1.4264
-7.5,-147,-1.4264
-6.75,-147,-1.42734
-6,-147,-1.4281
-5.25,-147,-1.4281
-4.5,-147,-1.39235
-3.75,-147,-1.39313
-3,-147,-1.39367
-2.25,-147,-1.39367
-1.5,-147,-1.39399
-0.75,-147,-1.39399
0,-147,-1.39409
0.75,-147,-1.39396
1.5,-147,-1.39396
2.25,-147,-1.39362
3,-147,-1.39362
3.75,-147,-1.39305
4.5,-147,-1.39225
5.25,-147,-1.42802
6,-147,-1.42802
6.75,-147,-1.42724
7.5,-147,-1.42629
8.25,-147,-1.42629
9,-147,-1.42513
9.75,-147,-1.42377
10.5,-147,-1.42377
11.25,-147,-1.42216
12,-147,-1.42216
12.75,-147,-1.42027
13.5,-147,-1.41807
14.25,-147,-1.41807
15,-147,-1.4155
15.75,-147,-1.4155
16.5,-147,-1.41249
17.25,-147,-1.40895
18,-147,-1.40895
18.75,-147,-1.40474
19.5,-147,-1.45145
20.25,-147,-1.44869
21,-147,-1.44869
21.75,-147,-1.44529
22.5,-147,-1.44099
23.25,-147,-1.44099
24,-147,-1.43537
24.75,-147,-1.43537
25.5,-147,-1.42764
26.25,-147,-1.41622
27,-147,-1.5
27.75,-147,-1.5
28.5,-147,-1.5
29.25,-147,-1.5
-33,-146.25,-1.0327
-32.25,-146.25,-1.13613
-31.5,-146.25,-1.13613
-30.75,-146.25,-1.5
-30,-146.25,-1.29149
-29.25,-146.25,-1.36867
-28.5,-146.25,-1.36867
-27.75,-146.25,-1.40104
-27,-146.25,-1.4182
-26.25,-146.25,-1.4182
-25.5,-146.25,-1.42887
-24.75,-146.25,-1.43621
-24,-146.25,-1.3775
-23.25,-146.25,-1.3775
-22.5,-146.25,-1.38692
-21.75,-146.25,-1.39435
-21,-146.25,-1.39435
-20.25,-146.25,-1.40034
-19.5,-146.25,-1.40034
-18.75,-146.25,-1.40528
-18,-146.25,-1.4094
-17.25,-146.25,-1.4094
-16.5,-146.25,-1.41287
-15.75,-146.25,-1.41287
-15,-146.25,-1.3753
-14.25,-146.25,-1.3753
-13.5,-146.25,-1.37882
-12.75,-146.25,-1.38184
-12,-146.25,-1.38184
-11.25,-146.25,-1.38443
-10.5,-146.25,-1.38443
-9.75,-146.25,-1.38663
-9,-146.25,-1.3885
-8.25,-146.25,-1.3885
-7.5,-146.25,-1.39005
-6.75,-146.25,-1.39005
-6,-146.25,-1.39133
-5.25,-146.25,-1.39235
-4.5,-146.25,-1.39235
-3.75,-146.25,-1.39313
-3,-146.25,-1.39367
-2.25,-146.25,-1.39367
-1.5,-146.25,-1.39399
-0.75,-146.25,-1.39399
0,-146.25,-1.39409
0.75,-146.25,-1.39396
1.5,-146.25,-1.39396
2.25,-146.25,-1.39362
3,-146.25,-1.39362
3.75,-146.25,-1.39305
4.5,-146.25,-1.39225
5.25,-146.25,-1.39225
6,-146.25,-1.3912
6.75,-146.25,-1.38989
7.5,-146.25,-1.38989
8.25,-146.25,-1.3883
9,-146.25,-1.3883
9.75,-146.25,-1.3864
10.5,-146.25,-1.38416
11.25,-146.25,-1.38416
12,-146.25,-1.38152
12.75,-146.25,-1.38152
13.5,-146.25,-1.37845
14.25,-146.25,-1.37486
15,-146.25,-1.37486
15.75,-146.25,-1.41249
16.5,-146.25,-1.41249
17.25,-146.25,-1.40895
18,-146.25,-1.40895
18.75,-146.25,-1.40474
19.5,-146.25,-1.39968
20.25,-146.25,-1.39968
21,-146.25,-1.39352
21.75,-146.25,-1.39352
22.5,-146.25,-1.38586
23.25,-146.25,-1.3761
24,-146.25,-1.3761
24.75,-146.25,-1.43537
25.5,-146.25,-1.42764
26.25,-146.25,-1.41622
27,-146.25,-1.41622
27.75,-146.25,-1.39738
28.5,-146.25,-1.36044
29.25,-146.25,-1.36044
30,-146.25,-1.26529
30.75,-146.25,-1.27568
31.5,-146.25,-1.13058
32.25,-146.25,-1.13058
33,-146.25,-1.02661
-36,-145.5,-0.873184
-35.25,-145.5,-0.873184
-34.5,-145.5,-0.947467
-33.75,-145.5,-0.9647
-33,-145.5,-1.05102
-32.25,-145.5,-1.05102
-31.5,-145.5,-1.15243
-30.75,-145.5,-1.29149
-30,-145.5,-1.29149
-29.25,-145.5,-1.36867
-28.5,-145.5,-1.36867
-27.75,-145.5,-1.32391
-27,-145.5,-1.32391
-26.25,-145.5,-1.34828
-25.5,-145.5,-1.34828
-24.75,-145.5,-1.36516
-24,-145.5,-1.3775
-23.25,-145.5,-1.3775
-22.5,-145.5,-1.38692
-21.75,-145.5,-1.39435
-21,-145.5,-1.34587
-20.25,-145.5,-1.34587
-19.5,-145.5,-1.35396
-18.75,-145.5,-1.3607
-18,-145.5,-1.3607
-17.25,-145.5,-1.36637
-16.5,-145.5,-1.36637
-15.75,-145.5,-1.37119
-15,-145.5,-1.3753
-14.25,-145.5,-1.3753
-13.5,-145.5,-1.37882
-12.75,-145.5,-1.37882
-12,-145.5,-1.38184
-11.25,-145.5,-1.38443
-10.5,-145.5,-1.34714
-9.75,-145.5,-1.34985
-9,-145.5,-1.34985
-8.25,-145.5,-1.35214
-7.5,-145.5,-1.35214
-6.75,-145.5,-1.35403
-6,-145.5,-1.35557
-5.25,-145.5,-1.35557
-4.5,-145.5,-1.35677
-3.75,-145.5,-1.35677
-3,-145.5,-1.35765
-2.25,-145.5,-1.35822
-1.5,-145.5,-1.35822
-0.75,-145.5,-1.3585
0,-145.5,-1.3585
0.75,-145.5,-1.35849
1.5,-145.5,-1.35818
2.25,-145.5,-1.35818
3,-145.5,-1.35757
3.75,-145.5,-1.35665
4.5,-145.5,-1.35665
5.25,-145.5,-1.35542
6,-145.5,-1.35542
6.75,-145.5,-1.35384
7.5,-145.5,-1.3519
8.25,-145.5,-1.3519
9,-145.5,-1.34957
9.75,-145.5,-1.34957
10.5,-145.5,-1.34681
11.25,-145.5,-1.38416
12,-145.5,-1.38152
12.75,-145.5,-1.37845
13.5,-145.5,-1.37845
14.25,-145.5,-1.37486
15,-145.5,-1.37486
15.75,-145.5,-1.37067
16.5,-145.5,-1.36576
17.25,-145.5,-1.36576
18,-145.5,-1.35997
18.75,-145.5,-1.35997
19.5,-145.5,-1.35308
20.25,-145.5,-1.34479
21,-145.5,-1.34479
21.75,-145.5,-1.39352
22.5,-145.5,-1.38586
23.25,-145.5,-1.3761
24,-145.5,-1.3761
24.75,-145.5,-1.36322
25.5,-145.5,-1.34545
26.25,-145.5,-1.34545
27,-145.5,-1.31951
27.75,-145.5,-1.31951
28.5,-145.5,-1.36044
29.25,-145.5,-1.36044
30,-145.5,-1.26529
30.75,-145.5,-1.26529
31.5,-145.5,-1.14594
32.25,-145.5,-1.04461
33,-145.5,-1.04461
33.75,-145.5,-0.958591
34.5,-145.5,-0.941501
35.25,-145.5,-0.867487
36,-145.5,-0.867487
-39,-144.75,-0.687946
-38.25,-144.75,-0.745054
-37.5,-144.75,-0.745054
-36.75,-144.75,-0.820872
-36,-144.75,-0.820872
-35.25,-144.75,-0.888995
-34.5,-144.75,-0.888995
-33.75,-144.75,-0.9647
-33,-144.75,-1.05102
-32.25,-144.75,-1.05102
-31.5,-144.75,-1.14078
-30.75,-144.75,-1.14078
-30,-144.75,-1.22648
-29.25,-144.75,-1.22648
-28.5,-144.75,-1.28647
-27.75,-144.75,-1.32391
-27,-144.75,-1.32391
-26.25,-144.75,-1.34828
-25.5,-144.75,-1.2883
-24.75,-144.75,-1.30836
-24,-144.75,-1.30836
-23.25,-144.75,-1.32381
-22.5,-144.75,-1.32381
-21.75,-144.75,-1.33602
-21,-144.75,-1.34587
-20.25,-144.75,-1.34587
-19.5,-144.75,-1.35396
-18.75,-144.75,-1.3607
-18,-144.75,-1.31801
-17.25,-144.75,-1.31801
-16.5,-144.75,-1.32491
-15.75,-144.75,-1.33082
-15,-144.75,-1.33082
-14.25,-144.75,-1.33588
-13.5,-144.75,-1.33588
-12.75,-144.75,-1.34022
-12,-144.75,-1.34395
-11.25,-144.75,-1.34395
-10.5,-144.75,-1.34714
-9.75,-144.75,-1.34714
-9,-144.75,-1.34985
-8.25,-144.75,-1.35214
-7.5,-144.75,-1.35214
-6.75,-144.75,-1.35403
-6,-144.75,-1.35557
-5.25,-144.75,-1.35557
-4.5,-144.75,-1.35677
-3.75,-144.75,-1.35677
-3,-144.75,-1.35765
-2.25,-144.75,-1.35822
-1.5,-144.75,-1.3228
-0.75,-144.75,-1.3228
0,-144.75,-1.32296
0.75,-144.75,-1.32276
1.5,-144.75,-1.32276
2.25,-144.75,-1.35818
3,-144.75,-1.35757
3.75,-144.75,-1.35665
4.5,-144.75,-1.35665
5.25,-144.75,-1.35542
6,-144.75,-1.35542
6.75,-144.75,-1.35384
7.5,-144.75,-1.3519
8.25,-144.75,-1.3519
9,-144.75,-1.34957
9.75,-144.75,-1.34681
10.5,-144.75,-1.34681
11.25,-144.75,-1.34356
12,-144.75,-1.34356
12.75,-144.75,-1.33976
13.5,-144.75,-1.33534
14.25,-144.75,-1.33534
15,-144.75,-1.33019
15.75,-144.75,-1.33019
16.5,-144.75,-1.32418
17.25,-144.75,-1.31714
18,-144.75,-1.31714
18.75,-144.75,-1.35997
19.5,-144.75,-1.35308
20.25,-144.75,-1.34479
21,-144.75,-1.34479
21.75,-144.75,-1.33467
22.5,-144.75,-1.32209
23.25,-144.75,-1.32209
24,-144.75,-1.3061
24.75,-144.75,-1.3061
25.5,-144.75,-1.28524
26.25,-144.75,-1.34545
27,-144.75,-1.31951
27.75,-144.75,-1.31951
28.5,-144.75,-1.2792
29.25,-144.75,-1.21452
30,-144.75,-1.21452
30.75,-144.75,-1.13084
31.5,-144.75,-1.13084
32.25,-144.75,-1.04461
33,-144.75,-1.04461
33.75,-144.75,-0.958591
34.5,-144.75,-0.883213
35.25,-144.75,-0.883213
36,-144.75,-0.815393
36.75,-144.75,-0.815393
37.5,-144.75,-0.739889
38.25,-144.75,-0.739889
39,-144.75,-0.683001
-42,-144,-0.583129
-41.25,-144,-0.583129
-40.5,-144,-0.634181
-39.75,-144,-0.645644
-39,-144,-0.700286
-38.25,-144,-0.700286
-37.5,-144,-0.758397
-36.75,-144,-0.758397
-36,-144,-0.820872
-35.25,-144,-0.830087
-34.5,-144,-0.897453
-33.75,-144,-0.971051
-33,-144,-0.971051
-32.25,-144,-1.05207
-31.5,-144,-1.05207
-30.75,-144,-1.14078
-30,-144,-1.11063
-29.25,-144,-1.17486
-28.5,-144,-1.17486
-27.75,-144,-1.2249
-27,-144,-1.26151
-26.25,-144,-1.26151
-25.5,-144,-1.2883
-24.75,-144,-1.30836
-24,-144,-1.30836
-23.25,-144,-1.25739
-22.5,-144,-1.27463
-21.75,-144,-1.28866
-21,-144,-1.28866
-20.25,-144,-1.30022
-19.5,-144,-1.30022
-18.75,-144,-1.30987
-18,-144,-1.31801
-17.25,-144,-1.31801
-16.5,-144,-1.32491
-15.75,-144,-1.32491
-15,-144,-1.33082
-14.25,-144,-1.29173
-13.5,-144,-1.29753
-12.75,-144,-1.30253
-12,-144,-1.30253
-11.25,-144,-1.30683
-10.5,-144,-1.30683
-9.75,-144,-1.3105
-9,-144,-1.31361
-8.25,-144,-1.31361
-7.5,-144,-1.31621
-6.75,-144,-1.31621
-6,-144,-1.31835
-5.25,-144,-1.32005
-4.5,-144,-1.32005
-3.75,-144,-1.32135
-3,-144,-1.32226
-2.25,-144,-1.32226
-1.5,-144,-1.3228
-0.75,-144,-1.3228
0,-144,-1.32296
0.75,-144,-1.32276
1.5,-144,-1.32276
2.25,-144,-1.32218
3,-144,-1.32218
3.75,-144,-1.32123
4.5,-144,-1.31989
5.25,-144,-1.31989
6,-144,-1.31814
6.75,-144,-1.31595
7.5,-144,-1.31595
8.25,-144,-1.31329
9,-144,-1.31329
9.75,-144,-1.31012
10.5,-144,-1.30638
11.25,-144,-1.30638
12,-144,-1.30202
12.75,-144,-1.30202
13.5,-144,-1.29693
14.25,-144,-1.29102
15,-144,-1.33019
15.75,-144,-1.32418
16.5,-144,-1.32418
17.25,-144,-1.31714
18,-144,-1.31714
18.75,-144,-1.30883
19.5,-144,-1.29897
20.25,-144,-1.29897
21,-144,-1.28713
21.75,-144,-1.28713
22.5,-144,-1.27274
23.25,-144,-1.25502
24,-144,-1.3061
24.75,-144,-1.3061
25.5,-144,-1.28524
26.25,-144,-1.25728
27,-144,-1.25728
27.75,-144,-1.21899
28.5,-144,-1.16705
29.25,-144,-1.16705
30,-144,-1.10249
30.75,-144,-1.13084
31.5,-144,-1.04476
32.25,-144,-1.04476
33,-144,-0.96467
33.75,-144,-0.96467
34.5,-144,-0.891579
35.25,-144,-0.824573
36,-144,-0.815393
36.75,-144,-0.753185
37.5,-144,-0.753185
38.25,-144,-0.695303
39,-144,-0.695303
39.75,-144,-0.640858
40.5,-144,-0.629425
41.25,-144,-0.578537
42,-144,-0.578537
-44.25,-143.25,-0.487375
-43.5,-143.25,-0.487375
-42.75,-143.25,-0.534317
-42,-143.25,-0.544318
-41.25,-143.25,-0.593819
-40.5,-143.25,-0.593819
-39.75,-143.25,-0.645644
-39,-143.25,-0.700286
-38.25,-143.25,-0.700286
-37.5,-143.25,-0.709537
-36.75,-143.25,-0.76777
-36,-143.25,-0.830087
-35.25,-143.25,-0.830087
-34.5,-143.25,-0.897453
-33.75,-143.25,-0.897453
-33,-143.25,-0.966967
-32.25,-143.25,-0.966967
-31.5,-143.25,-1.03885
-30.75,-143.25,-1.11063
-30,-143.25,-1.11063
-29.25,-143.25,-1.17486
-28.5,-143.25,-1.17486
-27.75,-143.25,-1.1741
-27,-143.25,-1.1741
-26.25,-143.25,-1.2087
-25.5,-143.25,-1.2087
-24.75,-143.25,-1.23589
-24,-143.25,-1.25739
-23.25,-143.25,-1.25739
-22.5,-143.25,-1.27463
-21.75,-143.25,-1.28866
-21,-143.25,-1.28866
-20.25,-143.25,-1.24447
-19.5,-143.25,-1.25719
-18.75,-143.25,-1.26795
-18,-143.25,-1.26795
-17.25,-143.25,-1.27713
-16.5,-143.25,-1.27713
-15.75,-143.25,-1.28498
-15,-143.25,-1.29173
-14.25,-143.25,-1.29173
-13.5,-143.25,-1.29753
-12.75,-143.25,-1.29753
-12,-143.25,-1.30253
-11.25,-143.25,-1.30683
-10.5,-143.25,-1.30683
-9.75,-143.25,-1.27449
-9,-143.25,-1.27449
-8.25,-143.25,-1.27789
-7.5,-143.25,-1.27789
-6.75,-143.25,-1.28071
-6,-143.25,-1.283
-5.25,-143.25,-1.283
-4.5,-143.25,-1.2848
-3.75,-143.25,-1.2848
-3,-143.25,-1.28611
-2.25,-143.25,-1.28698
-1.5,-143.25,-1.28698
-0.75,-143.25,-1.28739
0,-143.25,-1.28739
0.75,-143.25,-1.28737
1.5,-143.25,-1.2869
2.25,-143.25,-1.2869
3,-143.25,-1.28599
3.75,-143.25,-1.28463
4.5,-143.25,-1.28463
5.25,-143.25,-1.28278
6,-143.25,-1.28278
6.75,-143.25,-1.28043
7.5,-143.25,-1.27755
8.25,-143.25,-1.27755
9,-143.25,-1.27408
9.75,-143.25,-1.27408
10.5,-143.25,-1.30638
11.25,-143.25,-1.30638
12,-143.25,-1.30202
12.75,-143.25,-1.29693
13.5,-143.25,-1.29693
14.25,-143.25,-1.29102
15,-143.25,-1.29102
15.75,-143.25,-1.28415
16.5,-143.25,-1.27616
17.25,-143.25,-1.27616
18,-143.25,-1.26681
18.75,-143.25,-1.26681
19.5,-143.25,-1.25583
20.25,-143.25,-1.24285
21,-143.25,-1.28713
21.75,-143.25,-1.28713
22.5,-143.25,-1.27274
23.25,-143.25,-1.25502
24,-143.25,-1.25502
24.75,-143.25,-1.23286
25.5,-143.25,-1.20481
26.25,-143.25,-1.20481
27,-143.25,-1.16915
27.75,-143.25,-1.16915
28.5,-143.25,-1.16705
29.25,-143.25,-1.16705
30,-143.25,-1.10249
30.75,-143.25,-1.10249
31.5,-143.25,-1.0316
32.25,-143.25,-0.960546
33,-143.25,-0.960546
33.75,-143.25,-0.891579
34.5,-143.25,-0.891579
35.25,-143.25,-0.824573
36,-143.25,-0.824573
36.75,-143.25,-0.762541
37.5,-143.25,-0.704545
38.25,-143.25,-0.695303
39,-143.25,-0.695303
39.75,-143.25,-0.640858
40.5,-143.25,-0.589201
41.25,-143.25,-0.589201
42,-143.25,-0.539845
42.75,-143.25,-0.529865
43.5,-143.25,-0.483043
44.25,-143.25,-0.483043
-46.5,-142.5,-0.397975
-45.75,-142.5,-0.397975
-45,-142.5,-0.442008
-44.25,-142.5,-0.450832
-43.5,-142.5,-0.496758
-42.75,-142.5,-0.496758
-42,-142.5,-0.544318
-41.25,-142.5,-0.593819
-40.5,-142.5,-0.602505
-39.75,-142.5,-0.654643
-39,-142.5,-0.654643
-38.25,-142.5,-0.709537
-37.5,-142.5,-0.709537
-36.75,-142.5,-0.76777
-36,-142.5,-0.772824
-35.25,-142.5,-0.833652
-34.5,-142.5,-0.833652
-33.75,-142.5,-0.898314
-33,-142.5,-0.966967
-32.25,-142.5,-0.966967
-31.5,-142.5,-1.03885
-30.75,-142.5,-1.01774
-30,-142.5,-1.0775
-29.25,-142.5,-1.0775
-28.5,-142.5,-1.13045
-27.75,-142.5,-1.1741
-27,-142.5,-1.1741
-26.25,-142.5,-1.2087
-25.5,-142.5,-1.16244
-24.75,-142.5,-1.18918
-24,-142.5,-1.18918
-23.25,-142.5,-1.21116
-22.5,-142.5,-1.21116
-21.75,-142.5,-1.22933
-21,-142.5,-1.24447
-20.25,-142.5,-1.24447
-19.5,-142.5,-1.25719
-18.75,-142.5,-1.26795
-18,-142.5,-1.26795
-17.25,-142.5,-1.22804
-16.5,-142.5,-1.23795
-15.75,-142.5,-1.24649
-15,-142.5,-1.24649
-14.25,-142.5,-1.25387
-13.5,-142.5,-1.25387
-12.75,-142.5,-1.26025
-12,-142.5,-1.26574
-11.25,-142.5,-1.26574
-10.5,-142.5,-1.27046
-9.75,-142.5,-1.27046
-9,-142.5,-1.27449
-8.25,-142.5,-1.27789
-7.5,-142.5,-1.27789
-6.75,-142.5,-1.28071
-6,-142.5,-1.283
-5.25,-142.5,-1.283
-4.5,-142.5,-1.2848
-3.75,-142.5,-1.2848
-3,-142.5,-1.28611
-2.25,-142.5,-1.28698
-1.5,-142.5,-1.28698
-0.75,-142.5,-1.28739
0,-142.5,-1.28739
0.75,-142.5,-1.28737
1.5,-142.5,-1.2869
2.25,-142.5,-1.2869
3,-142.5,-1.28599
3.75,-142.5,-1.28463
4.5,-142.5,-1.28463
5.25,-142.5,-1.28278
6,-142.5,-1.28278
6.75,-142.5,-1.28043
7.5,-142.5,-1.27755
8.25,-142.5,-1.27755
9,-142.5,-1.27408
9.75,-142.5,-1.26998
10.5,-142.5,-1.26998
11.25,-142.5,-1.26518
12,-142.5,-1.26518
12.75,-142.5,-1.25959
13.5,-142.5,-1.25311
14.25,-142.5,-1.25311
15,-142.5,-1.24561
15.75,-142.5,-1.24561
16.5,-142.5,-1.23692
17.25,-142.5,-1.22683
18,-142.5,-1.26681
18.75,-142.5,-1.26681
19.5,-142.5,-1.25583
20.25,-142.5,-1.24285
21,-142.5,-1.24285
21.75,-142.5,-1.22737
22.5,-142.5,-1.20878
23.25,-142.5,-1.20878
24,-142.5,-1.18627
24.75,-142.5,-1.18627
25.5,-142.5,-1.15889
26.25,-142.5,-1.20481
27,-142.5,-1.16915
27.75,-142.5,-1.16915
28.5,-142.5,-1.12443
29.25,-142.5,-1.07093
30,-142.5,-1.07093
30.75,-142.5,-1.01125
31.5,-142.5,-1.0316
32.25,-142.5,-0.960546
33,-142.5,-0.960546
33.75,-142.5,-0.892439
34.5,-142.5,-0.828158
35.25,-142.5,-0.828158
36,-142.5,-0.767622
36.75,-142.5,-0.762541
37.5,-142.5,-0.704545
38.25,-142.5,-0.704545
39,-142.5,-0.649851
39.75,-142.5,-0.649851
40.5,-142.5,-0.597884
41.25,-142.5,-0.589201
42,-142.5,-0.539845
42.75,-142.5,-0.492409
43.5,-142.5,-0.492409
44.25,-142.5,-0.44659
45,-142.5,-0.437779
45.75,-142.5,-0.393834
46.5,-142.5,-0.393834
-48.75,-141.75,-0.313128
-48,-141.75,-0.313128
-47.25,-141.75,-0.362921
-46.5,-141.75,-0.362921
-45.75,-141.75,-0.40629
-45,-141.75,-0.40629
-44.25,-141.75,-0.450832
-43.5,-141.75,-0.496758
-42.75,-141.75,-0.504769
-42,-141.75,-0.552669
-41.25,-141.75,-0.552669
-40.5,-141.75,-0.602505
-39.75,-141.75,-0.602505
-39,-141.75,-0.660935
-38.25,-141.75,-0.660935
-37.5,-141.75,-0.715406
-36.75,-141.75,-0.715406
-36,-141.75,-0.772824
-35.25,-141.75,-0.833652
-34.5,-141.75,-0.831895
-33.75,-141.75,-0.892583
-33,-141.75,-0.892583
-32.25,-141.75,-0.955068
-31.5,-141.75,-0.955068
-30.75,-141.75,-1.01774
-30,-141.75,-1.0775
-29.25,-141.75,-1.04488
-28.5,-141.75,-1.09077
-27.75,-141.75,-1.09077
-27,-141.75,-1.12992
-26.25,-141.75,-1.12992
-25.5,-141.75,-1.16244
-24.75,-141.75,-1.18918
-24,-141.75,-1.18918
-23.25,-141.75,-1.21116
-22.5,-141.75,-1.16875
-21.75,-141.75,-1.18731
-21,-141.75,-1.18731
-20.25,-141.75,-1.20307
-19.5,-141.75,-1.20307
-18.75,-141.75,-1.21652
-18,-141.75,-1.22804
-17.25,-141.75,-1.22804
-16.5,-141.75,-1.23795
-15.75,-141.75,-1.24649
-15,-141.75,-1.24649
-14.25,-141.75,-1.25387
-13.5,-141.75,-1.21719
-12.75,-141.75,-1.22397
-12,-141.75,-1.22397
-11.25,-141.75,-1.22982
-10.5,-141.75,-1.22982
-9.75,-141.75,-1.23484
-9,-141.75,-1.23911
-8.25,-141.75,-1.23911
-7.5,-141.75,-1.24269
-6.75,-141.75,-1.24269
-6,-141.75,-1.24564
-5.25,-141.75,-1.248
-4.5,-141.75,-1.248
-3.75,-141.75,-1.2498
-3,-141.75,-1.25106
-2.25,-141.75,-1.25106
-1.5,-141.75,-1.25179
-0.75,-141.75,-1.25179
0,-141.75,-1.25202
0.75,-141.75,-1.25174
1.5,-141.75,-1.25174
